"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912796DM8","Bill","46-Day","11/14/2012","11/15/2012","12/31/2012","99.975722","None",""
"912796AE9","Bill","52-Week","11/14/2012","11/15/2012","11/14/2013","99.818000","None",""
"9127957F2","Bill","13-Week","11/13/2012","11/15/2012","02/14/2013","99.973458","None",""
"912796AG4","Bill","26-Week","11/13/2012","11/15/2012","05/16/2013","99.926694","None",""
"912810QY7","Bond","30-Year","11/08/2012","11/15/2012","11/15/2042","98.589255","Semi-Annual","2.750%"
"912828TY6","Note","10-Year","11/07/2012","11/15/2012","11/15/2022","99.541393","Semi-Annual","1.625%"
"9127956X4","Bill","42-Day","11/07/2012","11/08/2012","12/20/2012","99.985417","None",""
"912828TX8","Note","3-Year","11/06/2012","11/15/2012","11/15/2015","99.949348","Semi-Annual","0.375%"
"9127956V8","Bill","4-Week","11/06/2012","11/08/2012","12/06/2012","99.990667","None",""
"9127955Z0","Bill","13-Week","11/05/2012","11/08/2012","02/07/2013","99.973458","None",""
"912796AF6","Bill","26-Week","11/05/2012","11/08/2012","05/09/2013","99.924167","None",""
"9127956U0","Bill","4-Week","10/29/2012","11/01/2012","11/29/2012","99.989889","None",""
"9127957D7","Bill","13-Week","10/29/2012","11/01/2012","01/31/2013","99.968403","None",""
"9127956L0","Bill","26-Week","10/29/2012","11/01/2012","05/02/2013","99.919111","None",""
"912828TV2","Note","7-Year","10/25/2012","10/31/2012","10/31/2019","99.886468","Semi-Annual","1.250%"
"912828TW0","Note","5-Year","10/24/2012","10/31/2012","10/31/2017","99.882515","Semi-Annual","0.750%"
"912828TU4","Note","2-Year","10/23/2012","10/31/2012","10/31/2014","99.910331","Semi-Annual","0.250%"
"9127956T3","Bill","4-Week","10/23/2012","10/25/2012","11/23/2012","99.989931","None",""
"9127957C9","Bill","13-Week","10/22/2012","10/25/2012","01/24/2013","99.974722","None",""
"912796AB5","Bill","26-Week","10/22/2012","10/25/2012","04/25/2013","99.924167","None",""
"912810QV3","Bond","29-Year 4-Month","10/18/2012","10/31/2012","02/15/2042","109.477963","Semi-Annual","0.750%"
"9127955L1","Bill","4-Week","10/16/2012","10/18/2012","11/15/2012","99.990278","None",""
"912795Z87","Bill","52-Week","10/16/2012","10/18/2012","10/17/2013","99.818000","None",""
"9127957B1","Bill","13-Week","10/15/2012","10/18/2012","01/17/2013","99.973458","None",""
"912796AA7","Bill","26-Week","10/15/2012","10/18/2012","04/18/2013","99.924167","None",""
"912810QX9","Bond","29-Year 10-Month","10/11/2012","10/15/2012","08/15/2042","96.936227","Semi-Annual","2.750%"
"912828TJ9","Note","9-Year 10-Month","10/10/2012","10/15/2012","08/15/2022","99.321876","Semi-Annual","1.625%"
"9127956S5","Bill","4-Week","10/10/2012","10/11/2012","11/08/2012","99.991056","None",""
"912828TT7","Note","3-Year","10/09/2012","10/15/2012","10/15/2015","99.713736","Semi-Annual","0.250%"
"9127955V9","Bill","13-Week","10/09/2012","10/11/2012","01/10/2013","99.974722","None",""
"912795Z95","Bill","26-Week","10/09/2012","10/11/2012","04/11/2013","99.926694","None",""
"9127956P1","Bill","4-Week","10/02/2012","10/04/2012","11/01/2012","99.992222","None",""
"9127956Z9","Bill","13-Week","10/01/2012","10/04/2012","01/03/2013","99.978514","None",""
"9127956F3","Bill","26-Week","10/01/2012","10/04/2012","04/04/2013","99.931750","None",""
"912828TR1","Note","7-Year","09/27/2012","10/01/2012","09/30/2019","99.629938","Semi-Annual","1.000%"
"912828TS9","Note","5-Year","09/26/2012","10/01/2012","09/30/2017","99.891985","Semi-Annual","0.625%"
"912828TQ3","Note","2-Year","09/25/2012","10/01/2012","09/30/2014","99.954218","Semi-Annual","0.250%"
"9127956N6","Bill","4-Week","09/25/2012","09/27/2012","10/25/2012","99.995722","None",""
"9127956Y2","Bill","13-Week","09/24/2012","09/27/2012","12/27/2012","99.972194","None",""
"912795Z61","Bill","26-Week","09/24/2012","09/27/2012","03/28/2013","99.929222","None",""
"912828TE0","Note","9-Year 10-Month","09/20/2012","09/28/2012","07/15/2022","108.522783","Semi-Annual","0.125%"
"9127955G2","Bill","4-Week","09/18/2012","09/20/2012","10/18/2012","99.993778","None",""
"9127957K1","Bill","52-Week","09/18/2012","09/20/2012","09/19/2013","99.823056","None",""
"9127956X4","Bill","13-Week","09/17/2012","09/20/2012","12/20/2012","99.973458","None",""
"9127957M7","Bill","26-Week","09/17/2012","09/20/2012","03/21/2013","99.934278","None",""
"912810QX9","Bond","29-Year 11-Month","09/13/2012","09/17/2012","08/15/2042","97.088998","Semi-Annual","2.750%"
"912828TJ9","Note","9-Year 11-Month","09/12/2012","09/17/2012","08/15/2022","98.740142","Semi-Annual","1.625%"
"912828TP5","Note","3-Year","09/11/2012","09/17/2012","09/15/2015","99.741005","Semi-Annual","0.250%"
"9127956M8","Bill","4-Week","09/11/2012","09/13/2012","10/11/2012","99.993000","None",""
"9127955Q0","Bill","13-Week","09/10/2012","09/13/2012","12/13/2012","99.974722","None",""
"9127957L9","Bill","26-Week","09/10/2012","09/13/2012","03/14/2013","99.934278","None",""
"912796CY3","Bill","11-Day","09/05/2012","09/06/2012","09/17/2012","99.995569","None",""
"9127956K2","Bill","4-Week","09/05/2012","09/06/2012","10/04/2012","99.991833","None",""
"9127956V8","Bill","13-Week","09/04/2012","09/06/2012","12/06/2012","99.974722","None",""
"9127956E6","Bill","26-Week","09/04/2012","09/06/2012","03/07/2013","99.931750","None",""
"912828TN0","Note","7-Year","08/30/2012","08/31/2012","08/31/2019","99.455337","Semi-Annual","1.000%"
"912828TM2","Note","5-Year","08/29/2012","08/31/2012","08/31/2017","99.592967","Semi-Annual","0.625%"
"912796CY3","Bill","18-Day","08/29/2012","08/30/2012","09/17/2012","99.993750","None",""
"912828TL4","Note","2-Year","08/28/2012","08/31/2012","08/31/2014","99.954157","Semi-Annual","0.250%"
"9127956J5","Bill","4-Week","08/28/2012","08/30/2012","09/27/2012","99.990667","None",""
"9127956U0","Bill","13-Week","08/27/2012","08/30/2012","11/29/2012","99.973458","None",""
"9127957H8","Bill","26-Week","08/27/2012","08/30/2012","02/28/2013","99.929222","None",""
"912828SQ4","Note","4-Year 8-Month","08/23/2012","08/31/2012","04/15/2017","107.850753","Semi-Annual","0.125%"
"9127956G1","Bill","14-Day","08/22/2012","08/23/2012","09/06/2012","99.996111","None",""
"9127955C1","Bill","4-Week","08/21/2012","08/23/2012","09/20/2012","99.991444","None",""
"9127957E5","Bill","52-Week","08/21/2012","08/23/2012","08/22/2013","99.802833","None",""
"9127956T3","Bill","13-Week","08/20/2012","08/23/2012","11/23/2012","99.973167","None",""
"9127957G0","Bill","26-Week","08/20/2012","08/23/2012","02/21/2013","99.926694","None",""
"9127956H9","Bill","4-Week","08/14/2012","08/16/2012","09/13/2012","99.991444","None",""
"9127956C0","Bill","15-Day","08/14/2012","08/15/2012","08/30/2012","99.995417","None",""
"9127955L1","Bill","13-Week","08/13/2012","08/16/2012","11/15/2012","99.972194","None",""
"9127957F2","Bill","26-Week","08/13/2012","08/16/2012","02/14/2013","99.926694","None",""
"912810QX9","Bond","30-Year","08/09/2012","08/15/2012","08/15/2042","98.489469","Semi-Annual","2.750%"
"912828TJ9","Note","10-Year","08/08/2012","08/15/2012","08/15/2022","99.495660","Semi-Annual","1.625%"
"912828TK6","Note","3-Year","08/07/2012","08/15/2012","08/15/2015","99.642320","Semi-Annual","0.250%"
"9127956G1","Bill","4-Week","08/07/2012","08/09/2012","09/06/2012","99.993389","None",""
"9127956S5","Bill","13-Week","08/06/2012","08/09/2012","11/08/2012","99.974722","None",""
"9127955Z0","Bill","26-Week","08/06/2012","08/09/2012","02/07/2013","99.931750","None",""
"9127956C0","Bill","4-Week","07/31/2012","08/02/2012","08/30/2012","99.994167","None",""
"9127956P1","Bill","13-Week","07/30/2012","08/02/2012","11/01/2012","99.972194","None",""
"9127957D7","Bill","26-Week","07/30/2012","08/02/2012","01/31/2013","99.926694","None",""
"912828TH3","Note","7-Year","07/26/2012","07/31/2012","07/31/2019","99.466290","Semi-Annual","0.875%"
"912828TG5","Note","5-Year","07/25/2012","07/31/2012","07/31/2017","99.586667","Semi-Annual","0.500%"
"912828TF7","Note","2-Year","07/24/2012","07/31/2012","07/31/2014","99.810521","Semi-Annual","0.125%"
"912795Y96","Bill","4-Week","07/24/2012","07/26/2012","08/23/2012","99.993778","None",""
"9127957A3","Bill","52-Week","07/24/2012","07/26/2012","07/25/2013","99.823056","None",""
"9127956N6","Bill","13-Week","07/23/2012","07/26/2012","10/25/2012","99.975986","None",""
"9127957C9","Bill","26-Week","07/23/2012","07/26/2012","01/24/2013","99.929222","None",""
"912828TE0","Note","10-Year","07/19/2012","07/31/2012","07/15/2022","107.779708","Semi-Annual","0.125%"
"9127956B2","Bill","4-Week","07/17/2012","07/19/2012","08/16/2012","99.994167","None",""
"9127955G2","Bill","13-Week","07/16/2012","07/19/2012","10/18/2012","99.975986","None",""
"9127957B1","Bill","26-Week","07/16/2012","07/19/2012","01/17/2013","99.931750","None",""
"912810QW1","Bond","29-Year 10-Month","07/12/2012","07/16/2012","05/15/2042","108.697683","Semi-Annual","3.000%"
"912828SV3","Note","9-Year 10-Month","07/11/2012","07/16/2012","05/15/2022","102.654933","Semi-Annual","1.750%"
"912828TD2","Note","3-Year","07/10/2012","07/16/2012","07/15/2015","99.654528","Semi-Annual","0.250%"
"9127956A4","Bill","4-Week","07/10/2012","07/12/2012","08/09/2012","99.994556","None",""
"9127956M8","Bill","13-Week","07/09/2012","07/12/2012","10/11/2012","99.977250","None",""
"9127955V9","Bill","26-Week","07/09/2012","07/12/2012","01/10/2013","99.926694","None",""
"9127955Y3","Bill","4-Week","07/03/2012","07/05/2012","08/02/2012","99.994167","None",""
"9127956K2","Bill","13-Week","07/02/2012","07/05/2012","10/04/2012","99.974722","None",""
"9127956Z9","Bill","26-Week","07/02/2012","07/05/2012","01/03/2013","99.924167","None",""
"912828TC4","Note","7-Year","06/28/2012","07/02/2012","06/30/2019","99.495918","Semi-Annual","1.000%"
"912828TB6","Note","5-Year","06/27/2012","07/02/2012","06/30/2017","99.990199","Semi-Annual","0.750%"
"912828TA8","Note","2-Year","06/26/2012","07/02/2012","06/30/2014","99.874829","Semi-Annual","0.250%"
"9127954B4","Bill","4-Week","06/26/2012","06/28/2012","07/26/2012","99.995333","None",""
"9127956W6","Bill","52-Week","06/26/2012","06/28/2012","06/27/2013","99.792722","None",""
"9127956J5","Bill","13-Week","06/25/2012","06/28/2012","09/27/2012","99.975986","None",""
"9127956Y2","Bill","26-Week","06/25/2012","06/28/2012","12/27/2012","99.924167","None",""
"912810QV3","Bond","29-Year 8-Month","06/21/2012","06/29/2012","02/15/2042","108.226791","Semi-Annual","0.750%"
"9127955X5","Bill","4-Week","06/19/2012","06/21/2012","07/19/2012","99.996111","None",""
"9127955C1","Bill","13-Week","06/18/2012","06/21/2012","09/20/2012","99.975986","None",""
"9127956X4","Bill","26-Week","06/18/2012","06/21/2012","12/20/2012","99.924167","None",""
"912810QW1","Bond","29-Year 11-Month","06/14/2012","06/15/2012","05/15/2042","105.703794","Semi-Annual","3.000%"
"912828SV3","Note","9-Year 11-Month","06/13/2012","06/15/2012","05/15/2022","101.167093","Semi-Annual","1.750%"
"912828SZ4","Note","3-Year","06/12/2012","06/15/2012","06/15/2015","99.964243","Semi-Annual","0.375%"
"9127955W7","Bill","4-Week","06/12/2012","06/14/2012","07/12/2012","99.995722","None",""
"9127956H9","Bill","13-Week","06/11/2012","06/14/2012","09/13/2012","99.978514","None",""
"9127955Q0","Bill","26-Week","06/11/2012","06/14/2012","12/13/2012","99.929222","None",""
"9127955U1","Bill","4-Week","06/05/2012","06/07/2012","07/05/2012","99.996889","None",""
"9127956G1","Bill","13-Week","06/04/2012","06/07/2012","09/06/2012","99.981042","None",""
"9127956V8","Bill","26-Week","06/04/2012","06/07/2012","12/06/2012","99.934278","None",""
"9127953W9","Bill","4-Week","05/30/2012","05/31/2012","06/28/2012","99.995333","None",""
"9127956R7","Bill","52-Week","05/30/2012","05/31/2012","05/30/2013","99.812944","None",""
"9127956C0","Bill","13-Week","05/29/2012","05/31/2012","08/30/2012","99.978514","None",""
"9127956U0","Bill","26-Week","05/29/2012","05/31/2012","11/29/2012","99.929222","None",""
"912828SX9","Note","7-Year","05/24/2012","05/31/2012","05/31/2019","99.477861","Semi-Annual","1.125%"
"912828SY7","Note","5-Year","05/23/2012","05/31/2012","05/31/2017","99.397464","Semi-Annual","0.625%"
"912828SW1","Note","2-Year","05/22/2012","05/31/2012","05/31/2014","99.900374","Semi-Annual","0.250%"
"9127955T4","Bill","4-Week","05/22/2012","05/24/2012","06/21/2012","99.994944","None",""
"912795Y96","Bill","13-Week","05/21/2012","05/24/2012","08/23/2012","99.978514","None",""
"9127956T3","Bill","26-Week","05/21/2012","05/24/2012","11/23/2012","99.928833","None",""
"912828SA9","Note","9-Year 8-Month","05/17/2012","05/31/2012","01/15/2022","106.458589","Semi-Annual","0.125%"
"9127955S6","Bill","4-Week","05/15/2012","05/17/2012","06/14/2012","99.994167","None",""
"9127956B2","Bill","13-Week","05/14/2012","05/17/2012","08/16/2012","99.975986","None",""
"9127955L1","Bill","26-Week","05/14/2012","05/17/2012","11/15/2012","99.926694","None",""
"912810QW1","Bond","30-Year","05/10/2012","05/15/2012","05/15/2042","98.248216","Semi-Annual","3.000%"
"912828SV3","Note","10-Year","05/09/2012","05/15/2012","05/15/2022","99.045657","Semi-Annual","1.750%"
"912828SU5","Note","3-Year","05/08/2012","05/15/2012","05/15/2015","99.666118","Semi-Annual","0.250%"
"9127955R8","Bill","4-Week","05/08/2012","05/10/2012","06/07/2012","99.994167","None",""
"9127956A4","Bill","13-Week","05/07/2012","05/10/2012","08/09/2012","99.977250","None",""
"9127956S5","Bill","26-Week","05/07/2012","05/10/2012","11/08/2012","99.926694","None",""
"9127953S8","Bill","4-Week","05/01/2012","05/03/2012","05/31/2012","99.993778","None",""
"9127956L0","Bill","52-Week","05/01/2012","05/03/2012","05/02/2013","99.812944","None",""
"9127955Y3","Bill","13-Week","04/30/2012","05/03/2012","08/02/2012","99.975986","None",""
"9127956P1","Bill","26-Week","04/30/2012","05/03/2012","11/01/2012","99.926694","None",""
"912828ST8","Note","7-Year","04/26/2012","04/30/2012","04/30/2019","99.354100","Semi-Annual","1.250%"
"912828SS0","Note","5-Year","04/25/2012","04/30/2012","04/30/2017","99.941438","Semi-Annual","0.875%"
"912828SR2","Note","2-Year","04/24/2012","04/30/2012","04/30/2014","99.960135","Semi-Annual","0.250%"
"9127955P2","Bill","4-Week","04/24/2012","04/26/2012","05/24/2012","99.994167","None",""
"9127954B4","Bill","13-Week","04/23/2012","04/26/2012","07/26/2012","99.979778","None",""
"9127956N6","Bill","26-Week","04/23/2012","04/26/2012","10/25/2012","99.934278","None",""
"912828SQ4","Note","5-Year","04/19/2012","04/30/2012","04/15/2017","106.389051","Semi-Annual","0.125%"
"9127955N7","Bill","4-Week","04/17/2012","04/19/2012","05/17/2012","99.994944","None",""
"9127955X5","Bill","13-Week","04/16/2012","04/19/2012","07/19/2012","99.979778","None",""
"9127955G2","Bill","26-Week","04/16/2012","04/19/2012","10/18/2012","99.931750","None",""
"912810QU5","Bond","29-Year 10-Month","04/12/2012","04/16/2012","02/15/2042","97.993453","Semi-Annual","3.125%"
"912828SF8","Note","9-Year 10-Month","04/11/2012","04/16/2012","02/15/2022","99.616439","Semi-Annual","2.000%"
"912828SP6","Note","3-Year","04/10/2012","04/16/2012","04/15/2015","99.845296","Semi-Annual","0.375%"
"9127955M9","Bill","4-Week","04/10/2012","04/12/2012","05/10/2012","99.993778","None",""
"9127955W7","Bill","13-Week","04/09/2012","04/12/2012","07/12/2012","99.978514","None",""
"9127956M8","Bill","26-Week","04/09/2012","04/12/2012","10/11/2012","99.924167","None",""
"9127953N9","Bill","4-Week","04/03/2012","04/05/2012","05/03/2012","99.995722","None",""
"9127956F3","Bill","52-Week","04/03/2012","04/05/2012","04/04/2013","99.812944","None",""
"9127955U1","Bill","13-Week","04/02/2012","04/05/2012","07/05/2012","99.981042","None",""
"9127956K2","Bill","26-Week","04/02/2012","04/05/2012","10/04/2012","99.929222","None",""
"912828SN1","Note","7-Year","03/29/2012","04/02/2012","03/31/2019","99.406396","Semi-Annual","1.500%"
"912828SM3","Note","5-Year","03/28/2012","04/02/2012","03/31/2017","99.805782","Semi-Annual","1.000%"
"912828SL5","Note","2-Year","03/27/2012","04/02/2012","03/31/2014","99.821248","Semi-Annual","0.250%"
"9127955K3","Bill","4-Week","03/27/2012","03/29/2012","04/26/2012","99.994944","None",""
"9127953W9","Bill","13-Week","03/26/2012","03/29/2012","06/28/2012","99.978514","None",""
"9127956J5","Bill","26-Week","03/26/2012","03/29/2012","09/27/2012","99.924167","None",""
"912828SA9","Note","9-Year 10-Month","03/22/2012","03/30/2012","01/15/2022","102.226025","Semi-Annual","0.125%"
"9127955J6","Bill","4-Week","03/20/2012","03/22/2012","04/19/2012","99.992222","None",""
"9127955T4","Bill","13-Week","03/19/2012","03/22/2012","06/21/2012","99.975986","None",""
"9127955C1","Bill","26-Week","03/19/2012","03/22/2012","09/20/2012","99.924167","None",""
"912810QU5","Bond","29-Year 11-Month","03/14/2012","03/15/2012","02/15/2042","95.165202","Semi-Annual","3.125%"
"9127955H0","Bill","4-Week","03/13/2012","03/15/2012","04/12/2012","99.994556","None",""
"912828SF8","Note","9-Year 11-Month","03/13/2012","03/15/2012","02/15/2022","99.320389","Semi-Annual","2.000%"
"9127955S6","Bill","13-Week","03/12/2012","03/15/2012","06/14/2012","99.975986","None",""
"9127956H9","Bill","26-Week","03/12/2012","03/15/2012","09/13/2012","99.926694","None",""
"912828SK7","Note","3-Year","03/12/2012","03/15/2012","03/15/2015","99.758927","Semi-Annual","0.375%"
"9127953H2","Bill","4-Week","03/06/2012","03/08/2012","04/05/2012","99.995333","None",""
"9127956E6","Bill","52-Week","03/06/2012","03/08/2012","03/07/2013","99.828111","None",""
"9127955R8","Bill","13-Week","03/05/2012","03/08/2012","06/07/2012","99.979778","None",""
"9127956G1","Bill","26-Week","03/05/2012","03/08/2012","09/06/2012","99.934278","None",""
"9127955F4","Bill","4-Week","02/28/2012","03/01/2012","03/29/2012","99.992222","None",""
"9127955J6","Bill","49-Day","02/28/2012","03/01/2012","04/19/2012","99.985708","None",""
"9127953S8","Bill","13-Week","02/27/2012","03/01/2012","05/31/2012","99.970931","None",""
"9127956C0","Bill","26-Week","02/27/2012","03/01/2012","08/30/2012","99.926694","None",""
"912828SH4","Note","7-Year","02/23/2012","02/29/2012","02/28/2019","99.714418","Semi-Annual","1.375%"
"912828SJ0","Note","5-Year","02/22/2012","02/29/2012","02/28/2017","99.878039","Semi-Annual","0.875%"
"9127955E7","Bill","4-Week","02/22/2012","02/23/2012","03/22/2012","99.995333","None",""
"912828SG6","Note","2-Year","02/21/2012","02/29/2012","02/28/2014","99.880464","Semi-Annual","0.250%"
"9127955P2","Bill","13-Week","02/21/2012","02/23/2012","05/24/2012","99.978514","None",""
"912795Y96","Bill","26-Week","02/21/2012","02/23/2012","08/23/2012","99.936806","None",""
"912810QV3","Bond","30-Year","02/16/2012","02/29/2012","02/15/2042","99.347316","Semi-Annual","0.750%"
"9127955D9","Bill","4-Week","02/14/2012","02/16/2012","03/15/2012","99.991444","None",""
"9127955J6","Bill","64-Day","02/14/2012","02/15/2012","04/19/2012","99.978667","None",""
"9127955N7","Bill","13-Week","02/13/2012","02/16/2012","05/17/2012","99.975986","None",""
"9127956B2","Bill","26-Week","02/13/2012","02/16/2012","08/16/2012","99.934278","None",""
"912810QU5","Bond","30-Year","02/09/2012","02/15/2012","02/15/2042","97.803940","Semi-Annual","3.125%"
"912828SF8","Note","10-Year","02/08/2012","02/15/2012","02/15/2022","99.819726","Semi-Annual","2.000%"
"912828SE1","Note","3-Year","02/07/2012","02/15/2012","02/15/2015","99.710759","Semi-Annual","0.250%"
"9127953G4","Bill","4-Week","02/07/2012","02/09/2012","03/08/2012","99.995333","None",""
"9127955Z0","Bill","52-Week","02/07/2012","02/09/2012","02/07/2013","99.858444","None",""
"9127955M9","Bill","13-Week","02/06/2012","02/09/2012","05/10/2012","99.979778","None",""
"9127956A4","Bill","26-Week","02/06/2012","02/09/2012","08/09/2012","99.949444","None",""
"912795Z46","Bill","4-Week","01/31/2012","02/02/2012","03/01/2012","99.996111","None",""
"9127953N9","Bill","13-Week","01/30/2012","02/02/2012","05/03/2012","99.987361","None",""
"9127955Y3","Bill","26-Week","01/30/2012","02/02/2012","08/02/2012","99.962083","None",""
"912828SD3","Note","7-Year","01/26/2012","01/31/2012","01/31/2019","99.274515","Semi-Annual","1.250%"
"912828SC5","Note","5-Year","01/25/2012","01/31/2012","01/31/2017","99.882914","Semi-Annual","0.875%"
"912828SB7","Note","2-Year","01/24/2012","01/31/2012","01/31/2014","100.000000","Semi-Annual","0.250%"
"912795Z38","Bill","4-Week","01/24/2012","01/26/2012","02/23/2012","99.998444","None",""
"9127955K3","Bill","13-Week","01/23/2012","01/26/2012","04/26/2012","99.989889","None",""
"9127954B4","Bill","26-Week","01/23/2012","01/26/2012","07/26/2012","99.964611","None",""
"912828SA9","Note","10-Year","01/19/2012","01/31/2012","01/15/2022","101.661834","Semi-Annual","0.125%"
"912795Z20","Bill","4-Week","01/18/2012","01/19/2012","02/16/2012","99.998833","None",""
"9127955J6","Bill","13-Week","01/17/2012","01/19/2012","04/19/2012","99.993681","None",""
"9127955X5","Bill","26-Week","01/17/2012","01/19/2012","07/19/2012","99.969667","None",""
"912810QT8","Bond","29-Year 10-Month","01/12/2012","01/17/2012","11/15/2041","102.746849","Semi-Annual","3.125%"
"912828RR3","Note","9-Year 10-Month","01/11/2012","01/17/2012","11/15/2021","100.890462","Semi-Annual","2.000%"
"912828RZ5","Note","3-Year","01/10/2012","01/17/2012","01/15/2015","99.642968","Semi-Annual","0.250%"
"9127953C3","Bill","4-Week","01/10/2012","01/12/2012","02/09/2012","100.000000","None",""
"9127955V9","Bill","52-Week","01/10/2012","01/12/2012","01/10/2013","99.893833","None",""
"9127955H0","Bill","13-Week","01/09/2012","01/12/2012","04/12/2012","99.997472","None",""
"9127955W7","Bill","26-Week","01/09/2012","01/12/2012","07/12/2012","99.974722","None",""
"912795Y88","Bill","4-Week","01/04/2012","01/05/2012","02/02/2012","100.000000","None",""
"9127953H2","Bill","13-Week","01/03/2012","01/05/2012","04/05/2012","99.996208","None",""
"9127955U1","Bill","26-Week","01/03/2012","01/05/2012","07/05/2012","99.972194","None",""
"912795Y70","Bill","4-Week","12/28/2011","12/29/2011","01/26/2012","100.000000","None",""
"9127955F4","Bill","13-Week","12/27/2011","12/29/2011","03/29/2012","99.993681","None",""
"9127953W9","Bill","26-Week","12/27/2011","12/29/2011","06/28/2012","99.972194","None",""
"912828RY8","Note","7-Year","12/21/2011","01/03/2012","12/31/2018","99.635210","Semi-Annual","1.375%"
"912828RX0","Note","5-Year","12/20/2011","01/03/2012","12/31/2016","99.975602","Semi-Annual","0.875%"
"912795Y62","Bill","4-Week","12/20/2011","12/22/2011","01/19/2012","100.000000","None",""
"912828RW2","Note","2-Year","12/19/2011","01/03/2012","12/31/2013","99.771630","Semi-Annual","0.125%"
"9127955E7","Bill","13-Week","12/19/2011","12/22/2011","03/22/2012","99.998736","None",""
"9127955T4","Bill","26-Week","12/19/2011","12/22/2011","06/21/2012","99.979778","None",""
"912828QD5","Note","4-Year 4-Month","12/15/2011","12/30/2011","04/15/2016","107.098375","Semi-Annual","0.125%"
"912810QT8","Bond","29-Year 11-Month","12/14/2011","12/15/2011","11/15/2041","103.966337","Semi-Annual","3.125%"
"9127952Y6","Bill","4-Week","12/13/2011","12/15/2011","01/12/2012","100.000000","None",""
"9127955Q0","Bill","52-Week","12/13/2011","12/15/2011","12/13/2012","99.888778","None",""
"912828RR3","Note","9-Year 11-Month","12/13/2011","12/15/2011","11/15/2021","99.819684","Semi-Annual","2.000%"
"9127955D9","Bill","13-Week","12/12/2011","12/15/2011","03/15/2012","99.997472","None",""
"9127955S6","Bill","26-Week","12/12/2011","12/15/2011","06/14/2012","99.977250","None",""
"912828RV4","Note","3-Year","12/12/2011","12/15/2011","12/15/2014","99.695876","Semi-Annual","0.250%"
"9127954A6","Bill","4-Week","12/06/2011","12/08/2011","01/05/2012","100.000000","None",""
"9127953G4","Bill","13-Week","12/05/2011","12/08/2011","03/08/2012","99.998736","None",""
"9127955R8","Bill","26-Week","12/05/2011","12/08/2011","06/07/2012","99.974722","None",""
"9127953Z2","Bill","4-Week","11/29/2011","12/01/2011","12/29/2011","99.998444","None",""
"912795Z46","Bill","13-Week","11/28/2011","12/01/2011","03/01/2012","99.992417","None",""
"9127953S8","Bill","26-Week","11/28/2011","12/01/2011","05/31/2012","99.964611","None",""
"912828RT9","Note","7-Year","11/23/2011","11/30/2011","11/30/2018","99.734313","Semi-Annual","1.375%"
"912828RU6","Note","5-Year","11/22/2011","11/30/2011","11/30/2016","99.697840","Semi-Annual","0.875%"
"9127953Y5","Bill","4-Week","11/22/2011","11/25/2011","12/22/2011","99.998500","None",""
"912828RS1","Note","2-Year","11/21/2011","11/30/2011","11/30/2013","99.940209","Semi-Annual","0.250%"
"912795Z38","Bill","13-Week","11/21/2011","11/25/2011","02/23/2012","99.996250","None",""
"9127955P2","Bill","26-Week","11/21/2011","11/25/2011","05/24/2012","99.974861","None",""
"912828QV5","Note","9-Year 8-Month","11/17/2011","11/30/2011","07/15/2021","105.733846","Semi-Annual","0.625%"
"9127952T7","Bill","4-Week","11/15/2011","11/17/2011","12/15/2011","99.999611","None",""
"9127955L1","Bill","52-Week","11/15/2011","11/17/2011","11/15/2012","99.898889","None",""
"912795Z20","Bill","13-Week","11/14/2011","11/17/2011","02/16/2012","99.997472","None",""
"9127955N7","Bill","26-Week","11/14/2011","11/17/2011","05/17/2012","99.979778","None",""
"912810QT8","Bond","30-Year","11/10/2011","11/15/2011","11/15/2041","98.579514","Semi-Annual","3.125%"
"912828RR3","Note","10-Year","11/09/2011","11/15/2011","11/15/2021","99.729725","Semi-Annual","2.000%"
"912828RQ5","Note","3-Year","11/08/2011","11/15/2011","11/15/2014","99.988079","Semi-Annual","0.375%"
"9127953X7","Bill","4-Week","11/08/2011","11/10/2011","12/08/2011","100.000000","None",""
"9127953C3","Bill","13-Week","11/07/2011","11/10/2011","02/09/2012","99.998736","None",""
"9127955M9","Bill","26-Week","11/07/2011","11/10/2011","05/10/2012","99.982306","None",""
"9127953V1","Bill","4-Week","11/01/2011","11/03/2011","12/01/2011","99.999611","None",""
"912795Y88","Bill","13-Week","10/31/2011","11/03/2011","02/02/2012","99.997472","None",""
"9127953N9","Bill","26-Week","10/31/2011","11/03/2011","05/03/2012","99.972194","None",""
"912828RP7","Note","7-Year","10/27/2011","10/31/2011","10/31/2018","99.731389","Semi-Annual","1.750%"
"912828RM4","Note","5-Year","10/26/2011","10/31/2011","10/31/2016","99.732813","Semi-Annual","1.000%"
"912828RN2","Note","2-Year","10/25/2011","10/31/2011","10/31/2013","99.938217","Semi-Annual","0.250%"
"9127953U3","Bill","4-Week","10/25/2011","10/27/2011","11/25/2011","99.999597","None",""
"912795Y70","Bill","13-Week","10/24/2011","10/27/2011","01/26/2012","99.994944","None",""
"9127955K3","Bill","26-Week","10/24/2011","10/27/2011","04/26/2012","99.969667","None",""
"912810QP6","Bond","29-Year 4-Month","10/20/2011","10/31/2011","02/15/2041","132.953297","Semi-Annual","2.125%"
"9127952P5","Bill","4-Week","10/18/2011","10/20/2011","11/17/2011","99.998833","None",""
